userID,Duration,Page,Order,Language,TaskPage,Answer
2128,1.5,23,4,Spanish,2,0
2128,2.700000000000273,24,0,Spanish,1,0
2128,2.0,24,0,Spanish,2,0
2128,3.0,24,0,Spanish,4,0
2128,3.099999999999909,24,0,Spanish,5,0
2128,1.2999999999997272,25,2,Spanish,1,0
2128,0.8000000000001819,25,2,Spanish,2,0
2128,0.900000000000091,26,3,Spanish,3,0
2128,8.5,26,3,Spanish,4,0
2128,1.5,28,4,Spanish,2,0
2128,2.300000000000182,28,4,Spanish,4,0
2128,0.8000000000001819,29,0,Spanish,1,0
2128,0.900000000000091,29,0,Spanish,2,0
2128,2.0,29,0,Spanish,3,0
2128,1.0,29,0,Spanish,4,0
2128,0.8999999999996362,30,2,Spanish,1,0
2128,0.7000000000002728,30,2,Spanish,2,0
2156,10.299999999999955,1,0,Spanish,4,0
2156,7.0,1,0,Spanish,5,0
2156,8.899999999999864,1,0,Spanish,2,0
2156,6.099999999999909,2,3,Spanish,5,0
2156,20.299999999999955,4,2,Spanish,2,0
2156,14.299999999999955,5,4,Spanish,2,0
2156,13.0,5,4,Spanish,4,0
2156,6.600000000000136,6,0,Spanish,1,0
2156,3.3999999999998636,6,0,Spanish,2,0
2156,11.700000000000045,6,0,Spanish,5,0
2156,2.7000000000000455,6,0,Spanish,4,0
2156,20.5,6,0,Spanish,3,0
2156,11.5,7,3,Spanish,3,0
2156,4.7000000000000455,7,3,Spanish,4,0
2156,1.6000000000001364,9,2,Spanish,1,0
2156,2.0,9,2,Spanish,2,0
2156,9.400000000000091,10,4,Spanish,2,0
2156,5.599999999999909,10,4,Spanish,4,0
2156,2.400000000000091,11,0,Spanish,1,0
2156,2.799999999999727,11,0,Spanish,2,0
2156,13.599999999999909,11,0,Spanish,4,0
2156,6.399999999999636,11,0,Spanish,3,0
2156,1.599999999999909,12,3,Spanish,3,0
2156,2.599999999999909,12,3,Spanish,4,0
2156,1.400000000000091,12,3,Spanish,5,0
2156,2.800000000000182,14,2,Spanish,1,0
2156,1.5,14,2,Spanish,2,0
2156,3.5,15,4,Spanish,2,0
2156,4.5,15,4,Spanish,4,0
2156,21.09999999999991,16,0,Spanish,4,0
2156,10.400000000000091,16,0,Spanish,5,0
2156,7.5,16,0,Spanish,3,0
2156,8.900000000000091,16,0,Spanish,2,0
2156,1.7999999999997272,17,3,Spanish,3,0
2156,2.300000000000182,17,3,Spanish,4,0
2156,4.799999999999727,17,3,Spanish,5,0
2156,19.09999999999991,19,2,Spanish,2,0
2156,0.900000000000091,19,2,Spanish,1,0
2156,21.09999999999991,20,4,Spanish,2,0
2156,2.800000000000182,20,4,Spanish,4,0
2156,4.299999999999727,21,0,Spanish,1,0
2156,3.100000000000364,21,0,Spanish,2,0
2156,1.5,21,0,Spanish,3,0
2156,1.099999999999909,21,0,Spanish,4,0
2156,1.7999999999997272,21,0,Spanish,5,0
2156,5.299999999999727,22,3,Spanish,4,0
2156,2.099999999999909,24,2,Spanish,1,0
2156,1.800000000000182,24,2,Spanish,2,0
2156,3.200000000000273,25,4,Spanish,2,0
2156,2.5,25,4,Spanish,4,0
2156,4.400000000000091,26,0,Spanish,4,0
2156,6.699999999999818,26,0,Spanish,5,0
2156,5.200000000000273,26,0,Spanish,2,0
2156,8.099999999999909,26,0,Spanish,3,0
2156,2.300000000000182,27,3,Spanish,3,0
2156,3.099999999999909,27,3,Spanish,4,0
2156,1.0,29,2,Spanish,2,0
2156,3.099999999999909,30,4,Spanish,2,0
2156,1.599999999999909,30,4,Spanish,4,0
5492,13.900000000000091,1,4,Spanish,2,0
5492,6.300000000000182,1,4,Spanish,4,0
5492,0.8000000000001819,2,2,Spanish,2,0
5492,11.599999999999909,3,0,Spanish,1,0
5492,5.600000000000364,3,0,Spanish,4,0
5492,8.099999999999909,3,0,Spanish,5,0
5492,4.799999999999983,5,3,Spanish,4,0
5492,6.100000000000023,7,2,Spanish,1,0
5492,0.6999999999999886,8,0,Spanish,1,0
5492,5.199999999999989,8,0,Spanish,3,0
5492,0.7999999999999545,8,0,Spanish,5,0
5492,1.2999999999999545,10,3,Spanish,3,0
5492,0.7000000000000455,10,3,Spanish,4,0
5492,9.5,11,4,Spanish,2,0
5492,1.0,11,4,Spanish,4,0
5492,8.0,12,2,Spanish,1,0
5492,5.699999999999932,12,2,Spanish,2,0
5492,30.0,13,0,Spanish,2,0
5492,4.899999999999977,15,3,Spanish,3,0
5492,3.800000000000068,15,3,Spanish,4,0
5492,3.5,15,3,Spanish,5,0
5492,6.199999999999932,16,4,Spanish,4,0
5492,13.200000000000045,17,2,Spanish,1,0
5492,2.6000000000000227,17,2,Spanish,2,0
5492,5.099999999999909,18,0,Spanish,2,0
5492,4.2000000000000455,18,0,Spanish,3,0
5492,6.100000000000136,20,3,Spanish,3,0
5492,8.199999999999818,20,3,Spanish,4,0
5492,12.0,21,4,Spanish,2,0
5492,5.7000000000000455,21,4,Spanish,4,0
5492,5.2000000000000455,22,2,Spanish,1,0
5492,4.400000000000091,23,0,Spanish,3,0
5492,4.099999999999909,23,0,Spanish,4,0
5492,10.599999999999909,25,3,Spanish,3,0
5492,3.7999999999999545,25,3,Spanish,5,0
5492,3.7000000000000455,26,4,Spanish,4,0
5492,4.5,28,0,Spanish,1,0
5492,3.2999999999999545,28,0,Spanish,2,0
5492,8.300000000000182,28,0,Spanish,3,0
5492,2.7000000000000455,28,0,Spanish,5,0
5492,2.599999999999909,30,3,Spanish,3,0
2899,12.5,2,4,Spanish,2,0
2899,5.399999999999999,2,4,Spanish,4,0
2899,7.1000000000000085,3,2,Spanish,1,0
2899,7.099999999999994,3,2,Spanish,2,0
2899,12.800000000000011,4,3,Spanish,3,0
2899,7.699999999999989,4,3,Spanish,4,0
2899,5.200000000000017,4,3,Spanish,5,0
2899,4.699999999999989,5,0,Spanish,1,0
2899,2.5999999999999943,5,0,Spanish,2,0
2899,3.4000000000000057,5,0,Spanish,4,0
2899,2.3000000000000114,5,0,Spanish,5,0
2899,3.4000000000000057,7,4,Spanish,2,0
2899,4.699999999999989,7,4,Spanish,4,0
2899,2.6999999999999886,8,2,Spanish,1,0
2899,4.899999999999977,8,2,Spanish,2,0
2899,1.5,9,3,Spanish,3,0
2899,2.3000000000000114,9,3,Spanish,4,0
2899,4.699999999999989,9,3,Spanish,5,0
2899,2.2999999999999545,10,0,Spanish,1,0
2899,4.400000000000034,10,0,Spanish,2,0
2899,13.899999999999977,10,0,Spanish,3,0
2899,9.600000000000023,10,0,Spanish,4,0
2899,8.899999999999977,12,4,Spanish,2,0
2899,6.400000000000034,12,4,Spanish,4,0
2899,4.100000000000023,13,2,Spanish,1,0
2899,4.2000000000000455,14,3,Spanish,3,0
2899,3.599999999999909,14,3,Spanish,4,0
2899,11.100000000000023,15,0,Spanish,2,0
2899,5.899999999999977,15,0,Spanish,3,0
2899,2.5,15,0,Spanish,4,0
2899,1.6000000000000227,15,0,Spanish,5,0
2899,3.1000000000000227,17,4,Spanish,2,0
2899,1.3000000000000682,17,4,Spanish,4,0
2899,3.1000000000000227,19,3,Spanish,3,0
2899,1.3000000000000682,20,0,Spanish,1,0
2899,1.7999999999999545,20,0,Spanish,2,0
2899,7.899999999999977,20,0,Spanish,3,0
2899,2.800000000000068,20,0,Spanish,4,0
2899,3.099999999999909,20,0,Spanish,5,0
2899,6.800000000000068,22,4,Spanish,2,0
2899,2.5,23,2,Spanish,1,0
2899,2.8999999999999773,23,2,Spanish,2,0
2899,5.7000000000000455,24,3,Spanish,3,0
2899,5.100000000000023,24,3,Spanish,4,0
2899,3.699999999999932,24,3,Spanish,5,0
2899,8.0,25,0,Spanish,1,0
2899,3.0,27,4,Spanish,2,0
2899,1.6000000000000227,27,4,Spanish,4,0
2899,0.7999999999999545,28,2,Spanish,1,0
2899,1.7000000000000455,28,2,Spanish,2,0
2899,5.2999999999999545,29,3,Spanish,4,0
2899,0.6000000000000227,29,3,Spanish,5,0
2899,3.1000000000000227,30,0,Spanish,2,0
2899,8.399999999999977,30,0,Spanish,3,0
2899,1.7999999999999545,30,0,Spanish,4,0
6673,4.599999999999909,1,3,Spanish,4,0
6673,4.5,4,0,Spanish,1,0
6673,6.099999999999909,4,0,Spanish,2,0
6673,4.300000000000182,4,0,Spanish,3,0
6673,4.299999999999727,4,0,Spanish,4,0
6673,5.899999999999636,5,2,Spanish,1,0
6673,12.0,5,2,Spanish,2,0
6673,1.2999999999997272,6,3,Spanish,3,0
6673,2.900000000000091,6,3,Spanish,4,0
6673,3.5,6,3,Spanish,5,0
6673,1.299999999999999,9,0,Spanish,4,0
6673,4.700000000000001,9,0,Spanish,5,0
6673,2.4000000000000057,11,3,Spanish,3,0
6673,5.5,11,3,Spanish,4,0
6673,9.399999999999991,11,3,Spanish,5,0
6673,33.0,13,4,Spanish,2,0
6673,3.400000000000034,14,0,Spanish,1,0
6673,4.199999999999989,14,0,Spanish,2,0
6673,4.5,14,0,Spanish,3,0
6673,1.6999999999999886,14,0,Spanish,4,0
6673,1.8999999999999773,14,0,Spanish,5,0
6673,16.5,15,2,Spanish,1,0
6673,11.200000000000045,16,3,Spanish,3,0
6673,10.700000000000045,16,3,Spanish,5,0
6673,6.100000000000023,18,4,Spanish,2,0
6673,7.100000000000023,18,4,Spanish,4,0
6673,3.2999999999999545,19,0,Spanish,5,0
6673,14.0,20,2,Spanish,1,0
6673,2.8999999999999773,21,3,Spanish,3,0
6673,2.7000000000000455,21,3,Spanish,4,0
6673,0.7999999999999545,21,3,Spanish,5,0
6673,4.099999999999909,23,4,Spanish,2,0
6673,1.2999999999999545,23,4,Spanish,4,0
6673,9.5,24,0,Spanish,1,0
6673,8.100000000000023,24,0,Spanish,2,0
6673,3.7000000000000455,24,0,Spanish,4,0
6673,9.199999999999932,25,2,Spanish,2,0
6673,2.2000000000000455,26,3,Spanish,3,0
6673,0.6999999999999318,26,3,Spanish,5,0
6673,0.7000000000000455,28,4,Spanish,4,0
6673,2.900000000000091,29,0,Spanish,4,0
6673,0.6999999999998181,29,0,Spanish,5,0
7734,5.300000000000011,2,4,Spanish,2,0
7734,12.900000000000034,2,4,Spanish,4,0
7734,7.400000000000034,3,2,Spanish,1,0
7734,18.100000000000023,4,3,Spanish,3,0
7734,11.299999999999955,4,3,Spanish,4,0
7734,2.099999999999909,5,0,Spanish,1,0
7734,6.2000000000000455,5,0,Spanish,2,0
7734,7.600000000000023,5,0,Spanish,3,0
7734,14.0,5,0,Spanish,4,0
7734,9.0,7,4,Spanish,2,0
7734,11.199999999999932,8,2,Spanish,2,0
7734,4.199999999999932,9,3,Spanish,3,0
7734,15.5,9,3,Spanish,4,0
7734,0.8000000000000682,9,3,Spanish,5,0
7734,7.600000000000023,10,0,Spanish,1,0
7734,3.599999999999909,10,0,Spanish,2,0
7734,6.100000000000023,10,0,Spanish,3,0
7734,11.800000000000068,10,0,Spanish,4,0
7734,2.599999999999909,10,0,Spanish,5,0
7734,2.1000000000000227,13,2,Spanish,1,0
7734,5.399999999999977,13,2,Spanish,2,0
7734,3.400000000000091,15,0,Spanish,5,0
7734,1.0,17,4,Spanish,2,0
7734,1.2999999999999545,17,4,Spanish,4,0
7734,2.6000000000001364,19,3,Spanish,3,0
7734,2.8999999999998636,19,3,Spanish,4,0
7734,4.0,19,3,Spanish,5,0
7734,6.400000000000091,20,0,Spanish,3,0
7734,6.400000000000091,20,0,Spanish,4,0
7734,6.0,23,2,Spanish,1,0
7734,14.099999999999909,24,3,Spanish,3,0
7734,3.0,24,3,Spanish,4,0
7734,2.2000000000000455,25,0,Spanish,2,0
7734,7.7000000000000455,25,0,Spanish,3,0
7734,3.0,25,0,Spanish,5,0
7734,2.699999999999818,28,2,Spanish,1,0
7734,4.800000000000182,28,2,Spanish,2,0
7734,1.2000000000000455,29,3,Spanish,5,0
7734,1.699999999999818,30,0,Spanish,1,0
7734,7.600000000000136,30,0,Spanish,2,0
7734,3.7999999999999545,30,0,Spanish,3,0
7734,2.599999999999909,30,0,Spanish,4,0
6515,13.600000000000023,1,2,Spanish,1,0
6515,29.200000000000045,1,2,Spanish,2,0
6515,13.099999999999909,2,0,Spanish,1,0
6515,5.900000000000091,2,0,Spanish,2,0
6515,7.7000000000000455,2,0,Spanish,3,0
6515,6.2000000000000455,3,3,Spanish,3,0
6515,2.900000000000091,3,3,Spanish,4,0
6515,3.7999999999999545,3,3,Spanish,5,0
6515,4.800000000000182,4,4,Spanish,2,0
6515,6.199999999999818,6,2,Spanish,2,0
6515,7.600000000000136,7,0,Spanish,1,0
6515,3.0,7,0,Spanish,2,0
6515,2.599999999999909,7,0,Spanish,3,0
6515,3.099999999999909,7,0,Spanish,4,0
6515,2.2000000000000455,8,3,Spanish,3,0
6515,2.1000000000001364,8,3,Spanish,4,0
6515,3.5,11,2,Spanish,1,0
6515,1.8999999999998636,11,2,Spanish,2,0
6515,1.7000000000000455,12,0,Spanish,2,0
6515,5.699999999999818,12,0,Spanish,3,0
6515,2.800000000000182,16,2,Spanish,2,0
6515,4.2000000000000455,17,0,Spanish,1,0
6515,1.0,17,0,Spanish,5,0
6515,7.099999999999909,18,3,Spanish,4,0
6515,1.0,19,4,Spanish,4,0
6515,2.5,21,2,Spanish,2,0
6515,2.0,22,0,Spanish,2,0
6515,2.1000000000001364,22,0,Spanish,3,0
6515,2.3999999999998636,22,0,Spanish,5,0
6515,1.400000000000091,24,4,Spanish,4,0
6515,7.0,26,2,Spanish,1,0
6515,2.299999999999727,26,2,Spanish,2,0
6515,2.5,27,0,Spanish,1,0
6515,5.900000000000091,27,0,Spanish,2,0
6515,3.799999999999727,27,0,Spanish,4,0
6515,1.699999999999818,29,4,Spanish,2,0
6965,11.800000000000182,1,2,Spanish,1,0
6965,24.40000000000009,1,2,Spanish,2,0
6965,7.400000000000091,2,0,Spanish,1,0
6965,3.299999999999727,2,0,Spanish,4,0
6965,7.400000000000091,2,0,Spanish,5,0
6965,5.0,3,3,Spanish,3,0
6965,5.5,4,4,Spanish,2,0
6965,4.700000000000273,6,2,Spanish,2,0
6965,3.400000000000091,7,0,Spanish,1,0
6965,3.599999999999909,7,0,Spanish,2,0
6965,11.200000000000273,7,0,Spanish,3,0
6965,2.400000000000091,7,0,Spanish,4,0
6965,8.5,7,0,Spanish,5,0
6965,1.2000000000002728,8,3,Spanish,3,0
6965,1.2999999999997272,8,3,Spanish,4,0
6965,3.800000000000182,8,3,Spanish,5,0
6965,3.700000000000273,9,4,Spanish,2,0
6965,4.399999999999636,9,4,Spanish,4,0
6965,1.900000000000091,11,2,Spanish,1,0
6965,23.800000000000182,12,0,Spanish,1,0
6965,0.6999999999998181,12,0,Spanish,2,0
6965,5.800000000000182,12,0,Spanish,3,0
6965,6.900000000000091,13,3,Spanish,3,0
6965,3.900000000000091,13,3,Spanish,4,0
6965,2.0,13,3,Spanish,5,0
6965,3.099999999999909,14,4,Spanish,4,0
6965,2.400000000000091,16,2,Spanish,1,0
6965,1.2999999999997272,17,0,Spanish,2,0
6965,1.2000000000002728,17,0,Spanish,3,0
6965,2.799999999999727,17,0,Spanish,4,0
6965,9.600000000000364,17,0,Spanish,5,0
6965,1.900000000000091,18,3,Spanish,3,0
6965,2.699999999999818,18,3,Spanish,4,0
6965,3.5,18,3,Spanish,5,0
6965,5.400000000000091,19,4,Spanish,2,0
6965,1.5,21,2,Spanish,1,0
6965,2.299999999999727,22,0,Spanish,1,0
6965,2.600000000000364,22,0,Spanish,3,0
6965,3.799999999999727,22,0,Spanish,4,0
6965,2.0,22,0,Spanish,5,0
6965,4.199999999999818,23,3,Spanish,3,0
6965,9.5,23,3,Spanish,5,0
6965,11.400000000000091,23,3,Spanish,4,0
6965,0.7000000000002728,24,4,Spanish,2,0
6965,1.199999999999818,24,4,Spanish,4,0
6965,6.699999999999999,26,2,Spanish,1,0
6965,6.899999999999999,26,2,Spanish,2,0
6965,1.3000000000000043,27,0,Spanish,1,0
6965,2.6999999999999886,27,0,Spanish,2,0
6965,2.700000000000003,27,0,Spanish,3,0
6965,5.5,27,0,Spanish,4,0
6965,1.2000000000000028,27,0,Spanish,5,0
6965,1.1000000000000085,28,3,Spanish,4,0
6965,1.1999999999999886,28,3,Spanish,5,0
6965,3.200000000000003,29,4,Spanish,2,0
6965,2.0,29,4,Spanish,4,0
3816,11.599999999999909,1,0,Spanish,1,0
3816,8.800000000000182,1,0,Spanish,2,0
3816,3.0,1,0,Spanish,5,0
3816,7.699999999999818,2,3,Spanish,3,0
3816,19.800000000000182,2,3,Spanish,4,0
3816,5.400000000000091,4,2,Spanish,1,0
3816,9.800000000000182,4,2,Spanish,2,0
3816,6.100000000000364,5,4,Spanish,2,0
3816,1.5,5,4,Spanish,4,0
3816,1.3999999999996362,6,0,Spanish,4,0
3816,4.900000000000091,6,0,Spanish,5,0
3816,2.900000000000091,7,3,Spanish,3,0
3816,1.400000000000091,7,3,Spanish,4,0
3816,3.099999999999909,7,3,Spanish,5,0
3816,7.299999999999727,9,2,Spanish,1,0
3816,1.800000000000182,9,2,Spanish,2,0
3816,2.600000000000364,10,4,Spanish,2,0
3816,1.5,10,4,Spanish,4,0
3816,12.700000000000273,11,0,Spanish,1,0
3816,3.399999999999636,11,0,Spanish,2,0
3816,9.100000000000364,11,0,Spanish,3,0
3816,5.899999999999636,11,0,Spanish,4,0
3816,10.300000000000182,11,0,Spanish,5,0
3816,1.7999999999997272,12,3,Spanish,5,0
3816,1.6000000000003638,14,2,Spanish,1,0
3816,1.0,15,4,Spanish,2,0
3816,1.400000000000091,15,4,Spanish,4,0
3816,11.900000000000091,16,0,Spanish,2,0
3816,4.300000000000182,16,0,Spanish,3,0
3816,11.400000000000091,16,0,Spanish,4,0
3816,1.3999999999996362,17,3,Spanish,3,0
3816,3.599999999999909,17,3,Spanish,5,0
3816,2.0,19,2,Spanish,2,0
3816,9.800000000000182,20,4,Spanish,2,0
3816,1.300000000000182,20,4,Spanish,4,0
3816,7.699999999999818,21,0,Spanish,2,0
3816,1.400000000000091,21,0,Spanish,4,0
3816,0.6999999999998181,21,0,Spanish,5,0
3816,7.099999999999909,22,3,Spanish,4,0
3816,5.200000000000273,25,4,Spanish,2,0
3816,6.700000000000273,25,4,Spanish,4,0
3816,1.400000000000091,26,0,Spanish,4,0
3816,1.5,27,3,Spanish,4,0
3816,3.300000000000182,27,3,Spanish,5,0
3816,2.099999999999909,29,2,Spanish,1,0
3816,4.199999999999818,29,2,Spanish,2,0
3816,3.0,30,4,Spanish,2,0
3816,2.0,30,4,Spanish,4,0
1855,7.300000000000182,1,2,Spanish,2,0
1855,4.699999999999818,2,0,Spanish,1,0
1855,4.0,2,0,Spanish,2,0
1855,9.200000000000045,2,0,Spanish,4,0
1855,12.699999999999818,2,0,Spanish,5,0
1855,2.0,3,3,Spanish,3,0
1855,2.7000000000000455,3,3,Spanish,5,0
1855,12.200000000000045,6,2,Spanish,2,0
1855,1.1000000000001364,7,0,Spanish,1,0
1855,1.5,7,0,Spanish,2,0
1855,8.799999999999955,7,0,Spanish,3,0
1855,1.0,7,0,Spanish,4,0
1855,1.0,7,0,Spanish,5,0
1855,1.5,8,3,Spanish,3,0
1855,2.0,8,3,Spanish,4,0
1855,0.8999999999998636,8,3,Spanish,5,0
1855,2.099999999999909,9,4,Spanish,2,0
1855,2.2999999999999545,9,4,Spanish,4,0
1855,4.2000000000000455,11,2,Spanish,1,0
1855,4.5,11,2,Spanish,2,0
1855,1.199999999999818,12,0,Spanish,1,0
1855,0.8000000000001819,12,0,Spanish,2,0
1855,1.2999999999999545,12,0,Spanish,3,0
1855,1.599999999999909,12,0,Spanish,4,0
1855,1.7999999999999545,12,0,Spanish,5,0
1855,2.2000000000000455,13,3,Spanish,4,0
1855,1.3999999999998636,13,3,Spanish,5,0
1855,1.0,14,4,Spanish,2,0
1855,0.6000000000001364,14,4,Spanish,4,0
1855,0.7000000000000455,16,2,Spanish,1,0
1855,1.0,16,2,Spanish,2,0
1855,0.900000000000091,17,0,Spanish,1,0
1855,0.6999999999998181,17,0,Spanish,2,0
1855,0.7000000000000455,17,0,Spanish,3,0
1855,1.5,17,0,Spanish,5,0
1855,0.7999999999999545,17,0,Spanish,4,0
1855,1.5,18,3,Spanish,3,0
1855,1.900000000000091,18,3,Spanish,4,0
1855,1.5,19,4,Spanish,2,0
1855,1.199999999999818,22,0,Spanish,1,0
1855,0.7000000000000455,22,0,Spanish,2,0
1855,0.900000000000091,22,0,Spanish,3,0
1855,1.0,22,0,Spanish,4,0
1855,1.5,23,3,Spanish,3,0
1855,2.3999999999998636,23,3,Spanish,4,0
1855,1.1000000000001364,23,3,Spanish,5,0
1855,1.1000000000001364,24,4,Spanish,4,0
1855,2.0,26,2,Spanish,1,0
1855,1.5,26,2,Spanish,2,0
1855,1.800000000000182,27,0,Spanish,1,0
1855,0.900000000000091,27,0,Spanish,3,0
1855,0.8999999999998636,27,0,Spanish,4,0
1855,0.7000000000000455,28,3,Spanish,5,0
1855,1.5,29,4,Spanish,2,0
1699,2.200000000000273,2,4,Spanish,2,0
1699,3.299999999999727,2,4,Spanish,4,0
1699,3.400000000000091,3,2,Spanish,1,0
1699,31.40000000000009,3,2,Spanish,2,0
1699,3.6000000000000005,4,3,Spanish,3,0
1699,24.200000000000003,4,3,Spanish,4,0
1699,0.8999999999999986,4,3,Spanish,5,0
1699,35.79999999999998,5,0,Spanish,5,0
1699,7.400000000000006,5,0,Spanish,1,0
1699,5.600000000000023,7,4,Spanish,2,0
1699,29.099999999999966,7,4,Spanish,4,0
1699,6.899999999999977,8,2,Spanish,1,0
1699,5.5,8,2,Spanish,2,0
1699,2.3000000000000114,9,3,Spanish,3,0
1699,1.2999999999999545,9,3,Spanish,4,0
1699,1.1000000000000227,9,3,Spanish,5,0
1699,37.30000000000001,10,0,Spanish,3,0
1699,22.30000000000001,10,0,Spanish,2,0
1699,3.6000000000000227,10,0,Spanish,1,0
1699,8.100000000000023,10,0,Spanish,4,0
1699,12.200000000000045,12,4,Spanish,2,0
1699,4.2999999999999545,12,4,Spanish,4,0
1699,2.0,13,2,Spanish,1,0
1699,2.5,13,2,Spanish,2,0
1699,2.699999999999932,14,3,Spanish,3,0
1699,0.7000000000000455,14,3,Spanish,4,0
1699,0.7999999999999545,14,3,Spanish,5,0
1699,8.399999999999977,15,0,Spanish,2,0
1699,3.0,15,0,Spanish,3,0
1699,1.8999999999999773,15,0,Spanish,4,0
1699,3.0,15,0,Spanish,5,0
1699,5.0,15,0,Spanish,1,0
1699,13.700000000000045,17,4,Spanish,2,0
1699,1.2000000000000455,18,2,Spanish,1,0
1699,1.6999999999999318,18,2,Spanish,2,0
1699,1.7999999999999545,19,3,Spanish,3,0
1699,1.0,19,3,Spanish,4,0
1699,1.1000000000000227,19,3,Spanish,5,0
1699,2.0,20,0,Spanish,1,0
1699,1.099999999999909,20,0,Spanish,2,0
1699,1.0,20,0,Spanish,3,0
1699,1.0,20,0,Spanish,4,0
1699,0.7000000000000455,20,0,Spanish,5,0
1699,1.3999999999999773,23,2,Spanish,1,0
1699,1.7999999999999545,23,2,Spanish,2,0
1699,1.6999999999999318,24,3,Spanish,3,0
1699,7.800000000000068,24,3,Spanish,4,0
