userID,Duration,Page,Order,Language,TaskPage,Answer
132,1.300000000000182,27,2,Chinese,1,0
132,0.6999999999998181,27,2,Chinese,2,0
132,1.0,28,0,Chinese,1,0
132,5.800000000000182,28,0,Chinese,2,0
132,1.5,28,0,Chinese,3,0
132,1.5,28,0,Chinese,4,0
132,1.2999999999997272,30,3,Chinese,5,0
1586,14.599999999999909,1,0,Chinese,1,0
1586,1.2000000000000455,1,0,Chinese,2,0
1586,3.6000000000000227,1,0,Chinese,4,0
1586,6.0,1,0,Chinese,3,0
1586,2.0,1,0,Chinese,5,0
1586,9.100000000000023,2,3,Chinese,3,0
1586,35.39999999999998,2,3,Chinese,5,0
1586,2.5,5,4,Chinese,4,0
1586,3.7000000000000455,6,0,Chinese,1,0
1586,1.699999999999818,6,0,Chinese,2,0
1586,1.5,6,0,Chinese,3,0
1586,4.5,6,0,Chinese,4,0
1586,1.300000000000182,6,0,Chinese,5,0
1586,3.699999999999818,7,3,Chinese,3,0
1586,1.800000000000182,7,3,Chinese,4,0
1586,22.300000000000182,10,4,Chinese,2,0
1586,5.7000000000000455,11,0,Chinese,3,0
1586,1.8999999999998636,12,3,Chinese,3,0
1586,1.5,12,3,Chinese,4,0
1586,2.0,12,3,Chinese,5,0
1586,18.799999999999955,14,2,Chinese,1,0
1586,6.699999999999818,15,4,Chinese,2,0
1586,27.600000000000136,19,2,Chinese,2,0
1586,2.7999999999999545,20,4,Chinese,2,0
1586,3.400000000000091,20,4,Chinese,4,0
1586,1.5,21,0,Chinese,2,0
1586,5.099999999999909,21,0,Chinese,3,0
1586,6.900000000000091,21,0,Chinese,4,0
1586,2.5,21,0,Chinese,5,0
1586,59.40000000000009,22,3,Chinese,4,0
1586,4.900000000000091,22,3,Chinese,3,0
1586,6.900000000000091,24,2,Chinese,1,0
1586,1.300000000000182,24,2,Chinese,2,0
1586,1.199999999999818,25,4,Chinese,2,0
1586,10.399999999999636,27,3,Chinese,3,0
1586,6.800000000000182,27,3,Chinese,4,0
1586,9.5,29,2,Chinese,1,0
1586,1.2999999999997272,29,2,Chinese,2,0
1586,4.199999999999818,30,4,Chinese,2,0
2068,5.199999999999989,1,3,Chinese,3,0
2068,1.9000000000000057,1,3,Chinese,4,0
2068,1.4000000000000057,1,3,Chinese,5,0
2068,21.19999999999999,3,4,Chinese,2,0
2068,1.5,3,4,Chinese,4,0
2068,3.3000000000000114,4,0,Chinese,2,0
2068,26.69999999999999,4,0,Chinese,3,0
2068,4.199999999999989,4,0,Chinese,4,0
2068,0.8999999999999773,5,2,Chinese,1,0
2068,1.1000000000000227,5,2,Chinese,2,0
2068,2.0,6,3,Chinese,3,0
2068,1.1000000000000227,6,3,Chinese,4,0
2068,1.099999999999966,8,4,Chinese,2,0
2068,2.3000000000000114,8,4,Chinese,4,0
2068,0.8999999999999773,9,0,Chinese,1,0
2068,1.1000000000000227,9,0,Chinese,2,0
2068,1.0,9,0,Chinese,3,0
2068,1.599999999999966,9,0,Chinese,4,0
2068,1.2000000000000455,9,0,Chinese,5,0
2068,5.600000000000023,10,2,Chinese,1,0
2068,0.7999999999999545,11,3,Chinese,3,0
2068,1.1000000000000227,11,3,Chinese,4,0
2068,1.6000000000000227,11,3,Chinese,5,0
2068,7.900000000000091,14,0,Chinese,4,0
2068,1.3999999999999773,15,2,Chinese,2,0
2068,1.900000000000091,16,3,Chinese,4,0
2068,1.2999999999999545,16,3,Chinese,5,0
2068,5.0,18,4,Chinese,2,0
2068,1.1000000000000227,19,0,Chinese,1,0
2068,7.100000000000023,19,0,Chinese,2,0
2068,2.8999999999999773,19,0,Chinese,3,0
2068,1.8999999999999773,19,0,Chinese,4,0
2068,5.600000000000023,19,0,Chinese,5,0
2068,9.200000000000045,20,2,Chinese,1,0
2068,0.09999999999990905,20,2,Chinese,2,0
2068,0.6999999999999318,21,3,Chinese,3,0
2068,1.1000000000000227,21,3,Chinese,4,0
2068,1.0,23,4,Chinese,2,0
2068,1.599999999999909,23,4,Chinese,4,0
2068,1.6000000000000227,24,0,Chinese,1,0
2068,2.199999999999932,24,0,Chinese,2,0
2068,1.1000000000000227,24,0,Chinese,3,0
2068,2.0,24,0,Chinese,4,0
2068,0.8000000000000682,24,0,Chinese,5,0
2068,1.7999999999999545,25,2,Chinese,2,0
2068,1.2999999999999545,25,2,Chinese,1,0
2068,1.0,26,3,Chinese,3,0
2068,1.400000000000091,26,3,Chinese,4,0
2068,0.7999999999999545,26,3,Chinese,5,0
2068,1.7000000000000455,28,4,Chinese,2,0
2068,1.7999999999999545,28,4,Chinese,4,0
2068,3.8999999999998636,29,0,Chinese,1,0
2068,1.7000000000000455,29,0,Chinese,2,0
2068,3.900000000000091,29,0,Chinese,3,0
2068,1.5,29,0,Chinese,4,0
2068,2.2999999999999545,29,0,Chinese,5,0
2068,1.7999999999999545,30,2,Chinese,1,0
2068,1.599999999999909,30,2,Chinese,2,0
5385,6.5,1,2,Chinese,1,0
5385,14.200000000000045,1,2,Chinese,2,0
5385,0.7000000000000455,2,0,Chinese,1,0
5385,0.7000000000000455,2,0,Chinese,2,0
5385,1.2000000000000455,2,0,Chinese,4,0
5385,1.3999999999998636,2,0,Chinese,5,0
5385,4.7999999999999545,3,3,Chinese,3,0
5385,7.099999999999909,3,3,Chinese,5,0
5385,2.0,4,4,Chinese,2,0
5385,0.8999999999998636,4,4,Chinese,4,0
5385,0.900000000000091,6,2,Chinese,1,0
5385,4.899999999999864,6,2,Chinese,2,0
5385,4.7999999999999545,7,0,Chinese,1,0
5385,3.0,7,0,Chinese,2,0
5385,2.2999999999999545,7,0,Chinese,4,0
5385,7.599999999999909,7,0,Chinese,5,0
5385,7.2999999999999545,8,3,Chinese,3,0
5385,14.0,8,3,Chinese,4,0
5385,2.099999999999909,8,3,Chinese,5,0
5385,0.7000000000000455,9,4,Chinese,2,0
5385,10.100000000000136,11,2,Chinese,1,0
5385,13.800000000000182,12,0,Chinese,1,0
5385,10.5,12,0,Chinese,2,0
5385,0.8999999999998636,12,0,Chinese,3,0
5385,10.0,12,0,Chinese,4,0
5385,1.7999999999999545,12,0,Chinese,5,0
5385,2.900000000000091,13,3,Chinese,3,0
5385,5.7000000000000455,13,3,Chinese,4,0
5385,0.8999999999998636,13,3,Chinese,5,0
5385,0.599999999999909,16,2,Chinese,1,0
5385,0.7000000000002728,16,2,Chinese,2,0
5385,1.400000000000091,17,0,Chinese,1,0
5385,0.6999999999998181,19,4,Chinese,2,0
5385,2.0,19,4,Chinese,4,0
5385,2.599999999999909,21,2,Chinese,1,0
5385,1.2000000000002728,21,2,Chinese,2,0
5385,0.7000000000002728,22,0,Chinese,1,0
5385,1.0,22,0,Chinese,2,0
5385,3.0,22,0,Chinese,3,0
5385,0.6999999999998181,22,0,Chinese,4,0
5385,1.0,22,0,Chinese,5,0
5385,0.599999999999909,26,2,Chinese,1,0
5385,0.6999999999998181,26,2,Chinese,2,0
5385,0.6999999999998181,27,0,Chinese,1,0
5385,1.900000000000091,27,0,Chinese,2,0
5385,2.699999999999818,27,0,Chinese,3,0
5385,1.5,27,0,Chinese,4,0
5385,1.0,27,0,Chinese,5,0
5385,2.800000000000182,28,3,Chinese,3,0
5385,0.6999999999998181,28,3,Chinese,4,0
5385,2.900000000000091,28,3,Chinese,5,0
5385,6.0,29,4,Chinese,2,0
5385,2.0,29,4,Chinese,4,0
1338,1.2000000000000455,1,3,Chinese,3,0
1338,1.0,1,3,Chinese,4,0
1338,2.2999999999999545,1,3,Chinese,5,0
1338,1.0,3,4,Chinese,2,0
1338,1.7000000000000455,3,4,Chinese,4,0
1338,0.599999999999909,4,0,Chinese,1,0
1338,1.0,4,0,Chinese,2,0
1338,1.2000000000000455,4,0,Chinese,3,0
1338,0.7999999999999545,4,0,Chinese,4,0
1338,1.2000000000000455,4,0,Chinese,5,0
1338,0.8999999999998636,5,2,Chinese,1,0
1338,1.1000000000001364,5,2,Chinese,2,0
1338,5.599999999999909,6,3,Chinese,3,0
1338,1.5,6,3,Chinese,4,0
1338,0.8000000000001819,6,3,Chinese,5,0
1338,1.7999999999999545,8,4,Chinese,2,0
1338,1.2999999999999545,8,4,Chinese,4,0
1338,1.1000000000001364,9,0,Chinese,1,0
1338,1.2999999999999545,9,0,Chinese,2,0
1338,0.8999999999998636,9,0,Chinese,3,0
1338,1.1000000000001364,9,0,Chinese,4,0
1338,0.8999999999998636,9,0,Chinese,5,0
1338,1.5,10,2,Chinese,1,0
1338,0.8000000000001819,10,2,Chinese,2,0
1338,0.6000000000001364,11,3,Chinese,3,0
1338,0.6999999999998181,11,3,Chinese,4,0
1338,1.0,11,3,Chinese,5,0
1338,1.199999999999818,13,4,Chinese,2,0
1338,1.5,13,4,Chinese,4,0
1338,1.0,14,0,Chinese,1,0
1338,0.6999999999998181,14,0,Chinese,2,0
1338,0.900000000000091,14,0,Chinese,3,0
1338,1.400000000000091,14,0,Chinese,4,0
1338,0.8999999999998636,14,0,Chinese,5,0
1338,0.8999999999998636,15,2,Chinese,1,0
1338,3.900000000000091,15,2,Chinese,2,0
1338,0.8000000000001819,16,3,Chinese,3,0
1338,2.699999999999818,16,3,Chinese,4,0
1338,1.0,16,3,Chinese,5,0
1338,2.099999999999909,18,4,Chinese,2,0
1338,0.8000000000001819,18,4,Chinese,4,0
1338,3.1000000000001364,19,0,Chinese,1,0
1338,0.6999999999998181,19,0,Chinese,2,0
1338,1.1000000000001364,19,0,Chinese,3,0
1338,1.0,19,0,Chinese,4,0
1338,2.099999999999909,19,0,Chinese,5,0
1338,0.900000000000091,20,2,Chinese,1,0
1338,1.5,20,2,Chinese,2,0
1338,1.2000000000000455,21,3,Chinese,3,0
1338,0.900000000000091,21,3,Chinese,4,0
1338,1.0,21,3,Chinese,5,0
1338,0.7000000000000455,23,4,Chinese,2,0
1338,1.2999999999999545,23,4,Chinese,4,0
1338,1.2999999999999545,24,0,Chinese,1,0
1338,1.0,24,0,Chinese,2,0
1338,1.1000000000001364,24,0,Chinese,3,0
1338,1.199999999999818,24,0,Chinese,4,0
1338,0.900000000000091,24,0,Chinese,5,0
1338,2.2999999999999545,25,2,Chinese,1,0
1338,0.900000000000091,25,2,Chinese,2,0
1338,0.900000000000091,26,3,Chinese,3,0
1338,1.7999999999999545,26,3,Chinese,4,0
1338,0.7999999999999545,26,3,Chinese,5,0
1338,4.5,28,4,Chinese,2,0
1338,1.400000000000091,28,4,Chinese,4,0
1338,2.3999999999998636,29,0,Chinese,1,0
1338,1.400000000000091,29,0,Chinese,2,0
1338,2.8999999999998636,29,0,Chinese,3,0
1338,0.7000000000000455,29,0,Chinese,4,0
1338,0.7000000000000455,29,0,Chinese,5,0
1338,1.0,30,2,Chinese,1,0
1338,0.7999999999999545,30,2,Chinese,2,0
2591,1.5,1,0,Chinese,1,0
2591,5.600000000000364,1,0,Chinese,2,0
2591,5.800000000000182,1,0,Chinese,5,0
2591,2.399999999999636,2,3,Chinese,3,0
2591,2.200000000000273,2,3,Chinese,4,0
2591,2.099999999999909,2,3,Chinese,5,0
2591,4.100000000000001,4,2,Chinese,1,0
2591,4.100000000000001,5,4,Chinese,4,0
2591,3.5,6,0,Chinese,1,0
2591,5.5,6,0,Chinese,2,0
2591,3.5999999999999943,6,0,Chinese,3,0
2591,2.0,6,0,Chinese,4,0
2591,1.0,6,0,Chinese,5,0
2591,2.299999999999997,7,3,Chinese,3,0
2591,1.0999999999999943,7,3,Chinese,4,0
2591,2.0,7,3,Chinese,5,0
2591,3.799999999999983,10,4,Chinese,2,0
2591,2.1999999999999886,10,4,Chinese,4,0
2591,1.6999999999999886,11,0,Chinese,1,0
2591,3.3000000000000114,11,0,Chinese,2,0
2591,1.5999999999999943,11,0,Chinese,3,0
2591,2.0,11,0,Chinese,4,0
2591,3.0,11,0,Chinese,5,0
2591,2.8000000000000114,14,2,Chinese,1,0
2591,6.899999999999977,15,4,Chinese,4,0
2591,3.8000000000000114,16,0,Chinese,2,0
2591,3.5,16,0,Chinese,4,0
2591,2.5,16,0,Chinese,5,0
2591,3.1999999999999886,17,3,Chinese,3,0
2591,1.3000000000000114,19,2,Chinese,1,0
2591,3.6999999999999886,19,2,Chinese,2,0
2591,1.3999999999999773,21,0,Chinese,1,0
2591,1.0,21,0,Chinese,3,0
2591,4.0,21,0,Chinese,5,0
2591,1.1000000000000227,24,2,Chinese,1,0
2591,2.3000000000000114,24,2,Chinese,2,0
2591,1.1000000000000227,25,4,Chinese,2,0
2591,1.8000000000000682,26,0,Chinese,1,0
2591,1.099999999999909,26,0,Chinese,2,0
2591,5.600000000000023,26,0,Chinese,3,0
2591,1.7000000000000455,26,0,Chinese,4,0
2591,1.2999999999999545,26,0,Chinese,5,0
2591,1.2999999999999545,27,3,Chinese,3,0
2591,4.0,27,3,Chinese,4,0
2591,4.399999999999977,27,3,Chinese,5,0
2591,2.0,30,4,Chinese,2,0
2591,3.099999999999909,30,4,Chinese,4,0
671,1.0,1,0,Chinese,2,0
671,8.5,2,3,Chinese,3,0
671,8.099999999999909,4,2,Chinese,1,0
671,5.299999999999999,5,4,Chinese,4,0
671,25.699999999999996,6,0,Chinese,2,0
671,1.6000000000000085,6,0,Chinese,4,0
671,4.3999999999999915,6,0,Chinese,5,0
671,11.700000000000003,7,3,Chinese,5,0
671,2.299999999999983,9,2,Chinese,1,0
671,9.300000000000011,10,4,Chinese,2,0
671,2.1000000000000227,11,0,Chinese,3,0
671,1.599999999999966,11,0,Chinese,5,0
671,7.0,12,3,Chinese,5,0
671,3.900000000000034,14,2,Chinese,1,0
671,13.0,16,0,Chinese,2,0
671,4.800000000000068,17,3,Chinese,4,0
671,2.2000000000000455,19,2,Chinese,1,0
671,0.8999999999999773,20,4,Chinese,4,0
671,5.899999999999977,21,0,Chinese,1,0
671,0.8999999999999773,21,0,Chinese,5,0
671,2.7999999999999545,22,3,Chinese,4,0
671,8.399999999999977,24,2,Chinese,1,0
671,3.7000000000000455,25,4,Chinese,4,0
671,0.7999999999999545,26,0,Chinese,2,0
671,0.6999999999999318,26,0,Chinese,5,0
671,3.2000000000000455,27,3,Chinese,3,0
671,1.1000000000000227,27,3,Chinese,5,0
671,2.7999999999999545,30,4,Chinese,2,0
671,3.2999999999999545,30,4,Chinese,4,0
