userID,Duration,Page,Order,Language,TaskPage,Answer
5492,1.2000000000000455,27,2,English,3,1
5492,3.599999999999909,27,2,English,4,1
5492,9.799999999999955,29,1,English,2,1
5492,1.0,29,1,English,5,1
5492,6.7000000000000455,30,3,English,2,1
132,1.7000000000000455,1,4,English,3,1
132,0.7000000000000455,4,1,English,5,1
132,11.099999999999909,5,3,English,1,1
132,2.3999999999998636,6,4,English,3,1
132,3.3999999999998636,7,2,English,5,1
132,15.200000000000045,10,3,English,1,1
132,1.099999999999909,10,3,English,2,1
132,8.300000000000182,11,4,English,5,1
132,48.09999999999991,14,1,English,1,1
132,24.40000000000009,14,1,English,3,1
132,8.0,14,1,English,4,1
132,1.7999999999999545,14,1,English,5,1
132,5.099999999999909,19,1,English,3,1
132,1.7000000000000455,19,1,English,5,1
132,1.800000000000182,25,3,English,1,1
132,2.099999999999909,25,3,English,2,1
132,1.300000000000182,26,4,English,5,1
132,38.80000000000018,29,1,English,2,1
132,2.099999999999909,29,1,English,4,1
1586,3.8999999999999773,3,1,English,2,1
1586,35.60000000000002,4,2,English,5,1
1586,2.2000000000000455,4,2,English,3,1
1586,0.6999999999998181,4,2,English,4,1
1586,27.299999999999955,8,1,English,1,1
1586,4.0,8,1,English,2,1
1586,13.400000000000091,8,1,English,4,1
1586,11.199999999999818,8,1,English,5,1
1586,15.899999999999864,10,4,English,1,1
1586,8.700000000000045,13,1,English,1,1
1586,5.600000000000136,15,4,English,1,1
1586,2.0,17,3,English,2,1
1586,1.5,18,1,English,3,1
1586,0.7000000000000455,18,1,English,4,1
1586,11.099999999999909,18,1,English,5,1
1586,1.099999999999909,19,2,English,3,1
1586,3.2999999999999545,20,4,English,3,1
1586,9.200000000000273,23,1,English,5,1
1586,2.200000000000273,27,3,English,2,1
1586,11.200000000000273,28,1,English,3,1
1586,15.5,28,1,English,5,1
1586,2.900000000000091,29,2,English,4,1
2899,3.5999999999999943,4,3,English,2,1
2899,2.2000000000000455,7,4,English,5,1
2899,10.699999999999989,8,2,English,4,1
2899,15.199999999999989,12,4,English,3,1
2899,3.6999999999999886,12,4,English,5,1
2899,2.6000000000000227,18,2,English,3,1
2899,3.1000000000000227,18,2,English,4,1
2899,2.2999999999999545,18,2,English,5,1
2899,6.199999999999932,21,1,English,3,1
2899,12.100000000000023,21,1,English,4,1
2899,5.399999999999977,22,4,English,1,1
2899,5.199999999999932,24,3,English,1,1
6673,3.099999999999909,1,3,English,2,1
6673,2.199999999999818,3,4,English,3,1
6673,9.699999999999818,5,2,English,4,1
6673,11.5,6,3,English,2,1
6673,1.0,7,1,English,3,1
6673,3.5,7,1,English,4,1
6673,1.900000000000091,7,1,English,5,1
6673,2.900000000000091,8,4,English,1,1
6673,6.300000000000182,8,4,English,5,1
6673,1.2000000000000028,10,2,English,3,1
6673,12.799999999999997,12,1,English,1,1
6673,7.0,12,1,English,3,1
6673,5.0,12,1,English,5,1
6673,8.199999999999989,13,4,English,1,1
6673,56.0,13,4,English,3,1
6673,14.699999999999989,15,2,English,3,1
6673,2.7999999999999545,17,1,English,1,1
6673,22.299999999999955,17,1,English,2,1
6673,3.300000000000068,17,1,English,3,1
6673,13.799999999999955,17,1,English,4,1
6673,6.399999999999977,18,4,English,5,1
6673,5.7000000000000455,25,2,English,3,1
6673,0.8999999999998636,30,2,English,3,1
6673,2.900000000000091,30,2,English,5,1
7734,8.799999999999955,2,4,English,5,1
7734,11.400000000000034,3,2,English,5,1
7734,4.100000000000023,7,4,English,5,1
7734,6.800000000000068,8,2,English,4,1
7734,7.400000000000091,9,3,English,1,1
7734,12.599999999999909,11,1,English,1,1
7734,5.599999999999909,11,1,English,3,1
7734,8.100000000000023,11,1,English,4,1
7734,1.7000000000000455,11,1,English,5,1
7734,11.100000000000023,12,4,English,1,1
7734,7.400000000000091,12,4,English,3,1
7734,2.5,14,3,English,1,1
7734,4.0,17,4,English,5,1
7734,14.0,18,2,English,3,1
7734,11.400000000000091,18,2,English,5,1
7734,3.7999999999999545,19,3,English,1,1
7734,5.2000000000000455,21,1,English,5,1
7734,7.400000000000091,22,4,English,3,1
7734,5.7999999999999545,23,2,English,5,1
7734,7.2000000000000455,26,1,English,2,1
7734,16.59999999999991,26,1,English,3,1
7734,3.2999999999999545,26,1,English,5,1
7734,1.2999999999999545,27,4,English,3,1
7734,1.7999999999999545,29,3,English,1,1
2068,22.0,12,1,English,2,1
2068,4.7000000000000455,12,1,English,5,1
2068,14.799999999999955,22,1,English,2,1
2068,1.8000000000000682,23,4,English,5,1
2068,8.200000000000045,28,4,English,3,1
6515,16.59999999999991,1,2,English,3,1
6515,8.400000000000091,3,3,English,1,1
6515,20.09999999999991,3,3,English,2,1
6515,3.099999999999909,4,4,English,1,1
6515,1.0,4,4,English,5,1
6515,5.599999999999909,5,1,English,4,1
6515,5.300000000000182,5,1,English,5,1
6515,5.7999999999999545,8,3,English,1,1
6515,2.7999999999999545,8,3,English,2,1
6515,3.7000000000000455,10,1,English,3,1
6515,2.599999999999909,10,1,English,4,1
6515,2.1000000000001364,10,1,English,5,1
6515,2.7999999999999545,11,2,English,3,1
6515,0.900000000000091,11,2,English,5,1
6515,11.199999999999818,14,4,English,3,1
6515,3.7000000000000455,15,1,English,1,1
6515,10.0,15,1,English,3,1
6515,3.8999999999998636,16,2,English,4,1
6515,3.1000000000001364,16,2,English,5,1
6515,3.1000000000001364,18,3,English,1,1
6515,3.6000000000001364,19,4,English,5,1
6515,2.8999999999998636,20,1,English,1,1
6515,7.699999999999818,21,2,English,3,1
6515,2.5,21,2,English,5,1
6515,2.0,24,4,English,1,1
6515,3.5,24,4,English,3,1
6515,2.900000000000091,25,1,English,1,1
6515,3.099999999999909,25,1,English,4,1
6515,2.700000000000273,26,2,English,3,1
6515,3.699999999999818,28,3,English,1,1
6515,4.099999999999909,29,4,English,5,1
6515,2.800000000000182,30,1,English,2,1
6515,1.8999999999996362,30,1,English,3,1
6515,2.600000000000364,30,1,English,4,1
5385,24.100000000000136,5,1,English,3,1
5385,9.700000000000045,10,1,English,1,1
5385,3.3999999999998636,13,3,English,1,1
5385,5.800000000000182,23,3,English,2,1
5385,8.0,26,2,English,3,1
5385,7.0,29,4,English,1,1
6965,14.200000000000273,1,2,English,5,1
6965,6.300000000000182,3,3,English,2,1
6965,10.199999999999818,4,4,English,1,1
6965,8.599999999999909,5,1,English,5,1
6965,2.100000000000364,6,2,English,5,1
6965,1.0,9,4,English,3,1
6965,1.699999999999818,10,1,English,2,1
6965,10.300000000000182,10,1,English,3,1
6965,13.0,10,1,English,5,1
6965,1.800000000000182,14,4,English,3,1
6965,27.90000000000009,15,1,English,3,1
6965,1.7000000000002728,15,1,English,2,1
6965,1.300000000000182,16,2,English,5,1
6965,1.7000000000002728,20,1,English,4,1
6965,4.200000000000003,26,2,English,3,1
6965,11.0,30,1,English,3,1
6965,11.799999999999983,30,1,English,4,1
1338,9.699999999999818,7,1,English,1,1
1338,3.7999999999999545,8,4,English,3,1
1338,1.6000000000001364,15,2,English,4,1
1338,4.100000000000136,26,3,English,1,1
1338,1.7000000000000455,28,4,English,1,1
3816,6.100000000000364,3,1,English,2,1
3816,2.399999999999636,3,1,English,3,1
3816,6.199999999999818,3,1,English,5,1
3816,12.299999999999727,5,4,English,3,1
3816,4.199999999999818,8,1,English,3,1
3816,4.099999999999909,8,1,English,4,1
3816,1.900000000000091,8,1,English,5,1
3816,4.800000000000182,12,3,English,1,1
3816,2.300000000000182,14,2,English,5,1
3816,6.800000000000182,17,3,English,1,1
3816,6.0,17,3,English,2,1
3816,2.0,20,4,English,1,1
3816,3.799999999999727,22,3,English,2,1
3816,15.100000000000364,23,1,English,1,1
3816,4.0,23,1,English,2,1
3816,9.900000000000091,23,1,English,4,1
3816,1.199999999999818,23,1,English,5,1
3816,8.399999999999636,24,2,English,3,1
3816,9.299999999999727,25,4,English,1,1
3816,7.600000000000364,27,3,English,2,1
3816,3.699999999999818,28,1,English,1,1
3816,2.1000000000000014,30,4,English,3,1
1855,2.2000000000000455,1,2,English,5,1
1855,3.7999999999999545,5,1,English,1,1
1855,1.199999999999818,5,1,English,4,1
1855,4.2999999999999545,6,2,English,3,1
1855,1.599999999999909,6,2,English,5,1
1855,1.099999999999909,9,4,English,5,1
1855,3.2999999999999545,10,1,English,2,1
1855,2.2999999999999545,10,1,English,3,1
1855,11.400000000000091,10,1,English,4,1
1855,10.600000000000136,11,2,English,4,1
1855,1.0,18,3,English,1,1
1855,1.2000000000000455,19,4,English,1,1
1855,1.2999999999999545,19,4,English,3,1
1855,0.7999999999999545,21,2,English,5,1
1855,2.7999999999999545,23,3,English,1,1
1855,5.400000000000091,23,3,English,2,1
1855,0.7999999999999545,24,4,English,5,1
1855,2.6000000000001364,29,4,English,1,1
1855,1.699999999999818,29,4,English,3,1
1855,11.799999999999727,30,1,English,1,1
2591,4.099999999999909,2,3,English,1,1
2591,8.0,3,1,English,1,1
2591,5.099999999999909,3,1,English,2,1
2591,1.5999999999999979,3,1,English,5,1
2591,13.5,9,2,English,3,1
2591,1.5999999999999943,9,2,English,5,1
2591,1.7999999999999545,13,1,English,4,1
2591,13.400000000000034,15,4,English,5,1
2591,2.900000000000034,22,3,English,1,1
2591,4.899999999999977,23,1,English,4,1
2591,1.0,23,1,English,5,1
2591,4.899999999999977,27,3,English,2,1
2591,3.5,29,2,English,3,1
1699,20.59999999999991,2,4,English,3,1
1699,26.19999999999999,6,1,English,2,1
1699,9.199999999999989,7,4,English,3,1
1699,7.300000000000011,7,4,English,5,1
1699,5.300000000000011,8,2,English,4,1
1699,4.900000000000091,12,4,English,5,1
1699,4.5,13,2,English,5,1
1699,71.59999999999991,17,4,English,1,1
1699,0.8000000000000682,17,4,English,3,1
1699,1.1000000000000227,17,4,English,5,1
1699,0.6000000000000227,18,2,English,5,1
1699,7.0,22,4,English,5,1
2934,2.2000000000000455,2,4,English,5,1
2934,6.2000000000000455,6,1,English,3,1
2934,30.299999999999955,8,2,English,5,1
2934,13.299999999999955,8,2,English,4,1
2934,14.100000000000136,8,2,English,3,1
2934,15.799999999999955,11,1,English,1,1
2934,8.400000000000091,11,1,English,5,1
2934,11.899999999999864,14,3,English,2,1
2934,8.600000000000364,16,1,English,5,1
2934,2.5,16,1,English,2,1
2934,20.199999999999818,17,4,English,5,1
2934,44.0,22,4,English,1,1
2934,1.0,22,4,English,3,1
2934,5.600000000000364,23,2,English,5,1
2934,12.199999999999818,24,3,English,2,1
2934,1.300000000000182,27,4,English,3,1
2934,1.5,29,3,English,1,1
4799,19.299999999999955,3,2,English,4,1
4799,10.099999999999909,7,4,English,1,1
4799,25.700000000000273,9,3,English,2,1
4799,5.199999999999818,16,1,English,2,1
4799,23.90000000000009,21,1,English,5,1
4799,10.099999999999909,21,1,English,1,1
4799,2.200000000000273,26,1,English,1,1
4799,2.299999999999727,27,4,English,5,1
4799,1.2000000000002728,28,2,English,5,1
4799,9.599999999999909,29,3,English,1,1
5689,0.599999999999909,1,1,English,2,1
5689,1.099999999999909,1,1,English,5,1
5689,1.0,3,2,English,4,1
5689,6.900000000000091,7,4,English,1,1
5689,2.599999999999909,9,3,English,1,1
5689,1.400000000000091,12,4,English,5,1
5689,2.699999999999818,14,3,English,2,1
5689,3.0,16,1,English,1,1
5689,6.400000000000091,16,1,English,3,1
5689,2.599999999999909,21,1,English,3,1
5689,9.900000000000091,21,1,English,4,1
5689,2.5,23,2,English,4,1
5689,2.199999999999818,23,2,English,5,1
5689,2.599999999999909,26,1,English,4,1
5689,4.5,29,3,English,1,1
452,1.0,1,4,English,3,1
452,2.099999999999909,1,4,English,5,1
452,0.7999999999999545,2,2,English,3,1
452,2.300000000000182,4,1,English,2,1
452,1.599999999999909,4,1,English,4,1
452,3.7000000000000455,4,1,English,5,1
452,1.900000000000091,5,3,English,2,1
452,8.700000000000045,6,4,English,1,1
452,18.699999999999818,9,1,English,1,1
452,1.199999999999818,9,1,English,2,1
452,1.7000000000002728,9,1,English,3,1
452,1.7999999999997272,9,1,English,4,1
452,1.7000000000002728,9,1,English,5,1
452,5.099999999999909,14,1,English,2,1
452,9.199999999999818,14,1,English,3,1
452,1.0,14,1,English,4,1
452,2.0,15,3,English,2,1
452,3.300000000000182,16,4,English,3,1
452,1.599999999999909,20,3,English,1,1
452,27.199999999999818,21,4,English,1,1
452,0.900000000000091,21,4,English,3,1
452,1.5,21,4,English,5,1
452,1.199999999999818,22,2,English,5,1
452,1.599999999999909,24,1,English,5,1
452,3.100000000000364,25,3,English,1,1
452,4.599999999999909,30,3,English,1,1
452,1.2000000000002728,30,3,English,2,1
6853,8.0,1,3,English,2,1
6853,7.400000000000091,2,1,English,3,1
6853,9.599999999999909,2,1,English,4,1
6853,5.599999999999909,3,4,English,3,1
6853,3.900000000000091,6,3,English,2,1
6853,1.6000000000001364,7,1,English,1,1
6853,3.699999999999818,7,1,English,2,1
6853,19.0,7,1,English,3,1
6853,8.600000000000136,7,1,English,4,1
6853,7.199999999999818,8,4,English,1,1
6853,2.6000000000001364,8,4,English,5,1
6853,10.600000000000136,12,1,English,3,1
6853,12.399999999999864,12,1,English,4,1
6853,4.600000000000136,12,1,English,5,1
6853,7.7000000000000455,13,4,English,5,1
6853,7.2999999999999545,15,2,English,5,1
6853,7.7999999999999545,17,1,English,1,1
6853,11.400000000000091,17,1,English,2,1
6853,1.2999999999999545,17,1,English,3,1
6853,3.900000000000091,17,1,English,4,1
6853,5.2999999999999545,17,1,English,5,1
6853,9.200000000000045,20,2,English,3,1
6853,3.199999999999818,20,2,English,4,1
6853,8.200000000000045,21,3,English,2,1
6853,3.2000000000000455,23,4,English,3,1
6853,4.099999999999909,25,2,English,3,1
6853,4.5,25,2,English,4,1
6853,7.299999999999727,25,2,English,5,1
6853,0.6999999999998181,27,1,English,5,1
6853,8.600000000000364,30,2,English,3,1
6853,12.599999999999909,30,2,English,4,1
6853,1.5,30,2,English,5,1
671,2.299999999999727,2,3,English,1,1
671,1.900000000000091,3,1,English,1,1
671,2.299999999999727,3,1,English,3,1
671,4.5,3,1,English,5,1
671,1.1000000000003638,4,2,English,5,1
671,9.600000000000001,5,4,English,5,1
671,3.3999999999999773,8,1,English,1,1
671,2.1000000000000227,9,2,English,4,1
671,2.0999999999999943,9,2,English,5,1
671,9.299999999999983,10,4,English,3,1
671,1.400000000000034,13,1,English,1,1
671,1.8000000000000114,13,1,English,4,1
671,1.099999999999966,13,1,English,3,1
671,6.899999999999977,15,4,English,5,1
671,7.199999999999932,18,1,English,1,1
671,5.7999999999999545,18,1,English,5,1
671,1.1000000000000227,22,3,English,1,1
671,10.100000000000023,23,1,English,1,1
671,4.699999999999932,23,1,English,3,1
671,3.300000000000068,23,1,English,5,1
671,7.899999999999977,24,2,English,4,1
671,1.2999999999999545,27,3,English,2,1
671,1.0,28,1,English,5,1
671,1.6000000000000227,29,2,English,4,1
671,1.2000000000000455,30,4,English,1,1
1572,1.400000000000091,1,4,English,3,1
1572,1.5,2,2,English,5,1
1572,1.699999999999818,4,1,English,5,1
1572,2.099999999999909,5,3,English,1,1
1572,3.5,5,3,English,2,1
1572,0.8000000000001819,6,4,English,1,1
1572,1.099999999999909,6,4,English,3,1
1572,2.700000000000273,7,2,English,5,1
1572,0.599999999999909,9,1,English,4,1
1572,7.899999999999636,11,4,English,5,1
1572,2.5,12,2,English,4,1
1572,3.299999999999727,15,3,English,1,1
1572,1.3999999999996362,19,1,English,3,1
1572,1.900000000000091,19,1,English,5,1
1572,3.900000000000091,20,3,English,1,1
1572,1.300000000000182,27,2,English,3,1
1572,1.599999999999909,29,1,English,4,1
1572,3.100000000000364,29,1,English,5,1
2929,44.40000000000009,1,1,English,2,1
2929,24.59999999999991,1,1,English,4,1
2929,19.5,2,4,English,5,1
2929,12.199999999999989,3,2,English,4,1
2929,25.600000000000023,3,2,English,5,1
2929,6.399999999999977,7,4,English,5,1
2929,10.600000000000023,8,2,English,4,1
2929,4.100000000000023,9,3,English,1,1
2929,1.7999999999999545,12,4,English,5,1
2929,4.899999999999977,13,2,English,5,1
2929,6.100000000000023,16,1,English,3,1
2929,11.0,18,2,English,3,1
2929,6.699999999999818,18,2,English,4,1
2929,5.0,18,2,English,5,1
2929,6.7999999999999545,21,1,English,1,1
2929,12.100000000000136,21,1,English,2,1
2929,2.5,21,1,English,3,1
2929,4.0,21,1,English,4,1
2929,5.5,22,4,English,1,1
2929,5.099999999999909,24,3,English,1,1
