userID,Duration,Page,Order,Language,TaskPage,Answer
2591,9.100000000000023,29,2,Chinese,1,1
2591,3.7999999999999545,29,2,Chinese,2,1
671,8.5,1,0,Chinese,1,1
671,11.199999999999818,1,0,Chinese,3,1
671,3.099999999999909,1,0,Chinese,4,1
671,11.5,1,0,Chinese,5,1
671,5.600000000000364,2,3,Chinese,4,1
671,1.2999999999997272,2,3,Chinese,5,1
671,5.699999999999818,4,2,Chinese,2,1
671,14.699999999999818,5,4,Chinese,2,1
671,10.399999999999999,6,0,Chinese,1,1
671,6.5,6,0,Chinese,3,1
671,9.900000000000006,7,3,Chinese,3,1
671,0.6999999999999886,7,3,Chinese,4,1
671,2.700000000000017,9,2,Chinese,2,1
671,0.9000000000000057,10,4,Chinese,4,1
671,8.0,11,0,Chinese,1,1
671,10.399999999999977,11,0,Chinese,2,1
671,6.300000000000011,11,0,Chinese,4,1
671,3.8999999999999773,12,3,Chinese,4,1
671,0.6999999999999886,12,3,Chinese,3,1
671,7.7999999999999545,14,2,Chinese,2,1
671,7.0,15,4,Chinese,2,1
671,11.800000000000011,15,4,Chinese,4,1
671,1.1999999999999886,16,0,Chinese,1,1
671,2.2000000000000455,16,0,Chinese,3,1
671,5.199999999999989,16,0,Chinese,4,1
671,0.8000000000000114,16,0,Chinese,5,1
671,11.300000000000068,17,3,Chinese,3,1
671,13.199999999999932,17,3,Chinese,5,1
671,12.0,19,2,Chinese,2,1
671,2.300000000000068,20,4,Chinese,2,1
671,1.6000000000000227,21,0,Chinese,2,1
671,6.600000000000023,21,0,Chinese,3,1
671,0.7999999999999545,21,0,Chinese,4,1
671,13.600000000000023,22,3,Chinese,3,1
671,6.600000000000023,22,3,Chinese,5,1
671,3.1000000000000227,24,2,Chinese,2,1
671,3.0,25,4,Chinese,2,1
671,7.7000000000000455,26,0,Chinese,1,1
671,4.0,26,0,Chinese,3,1
671,8.400000000000091,26,0,Chinese,4,1
671,1.1999999999999318,27,3,Chinese,4,1
671,7.7999999999999545,29,2,Chinese,1,1
671,4.7000000000000455,29,2,Chinese,2,1
