ID,qID,Rank,URL,Title,Snippet,Language
14,1,13,https://www.xataka.com/medicina-y-salud/el-sindrome-del-tunel-carpiano-como-enfermedad-profesional-ahora-tambien-afecta-al-comercio,"Síndrome del túnel carpiano, reconocida como enfermedad ...","Una mala postura al escribir o utilizar el ratón y podrías estar perdido: el síndrome ... ordenador con teclado y ratón ... ratón (síndrome RSI) ...",Spanish
15,1,14,https://superventasclub.blogspot.com/2018/01/listado-de-raton-ergonomico-mas-vendidos.html,"Superventas: Listado de ratón ergonómico mas vendidos","Protéjase de la ""enfermedad del ratón"" y del codo de tenista (síndrome RSI) ... especialmente para las personas de oficina y aficionados de juegos de ordenador.",Spanish
16,1,15,https://www.iosmovil.net/yzsy-comodus-un-raton-ergonomico-inalambrico-que-cuida-nuestra-mano/,"YZSY Comodus, un ratón ergonómico inalámbrico que cuida ...","Los que pasamos muchas horas con el ordenador, sabemos que tener un buen ratón y teclado es muy ... ya que previene el síndrome RSI (brazo de raton o brazo de ...",Spanish
17,1,16,https://comprasbuenas.com/mejor-raton-ergonomico/,"raton ergonomico Cuál es Mejor?【Análisis 2019】","Hicimos un Listado de las Mejores Ofertas de raton ergonomico del 2019 Nuestra recomendación raton ergonomico por precio y calidad Comparativa y más",Spanish
18,1,17,https://www.youtube.com/watch?v=Wn2VrSnEPSU,"Deofde Ratón óptico Forma Vertical, Diseño ergonómico ...","LINK MÁS BARATO: https://amzn.to/2XdCy93 Alta sensibilidad: Deofde Ratón Vertical Ergonómico Recargable USB inalámbrico, 2.4G Ratón óptico Vertical Mouse para PC/portátil/Mac, Prevención de codo de tenista/enfermedad del ratón, Protege especialmente el brazo, Nergo. Sensor óptico | Mayor sensibilidad que otros ratones ...",Spanish
19,1,18,https://www.proz.com/kudoz/english-to-spanish/medical-health-care/1976782-repetitive-strain-injury-rsi.html,"repetitive strain injury RSI | English to Spanish ...","For me ""lesión por esfuerzo repetitivo"" o ""síndrome RSI ... brazos y hombros que pueden producirse por el uso intensivo de teclados y ratones de ordenadores, ...",Spanish
20,1,19,https://www.alfisio.com/blog-fisioterapia/2011/04/alternativas-al-suplicio-del-rat%C3%B3n.html,"Alternativas al suplicio del ""Ratón"" - Al Fisio","Somos muchos los que cada vez que nos sentamos frente al ordenador, ... Síndrome del Túnel Carpiano o RSI ... dejar de utilizar el ratón tradicional y emplear ...",Spanish
21,1,20,https://www.tuexperto.com/2018/04/10/yzsy-comodus-raton-ergonomico-inalambrico-cuida-nuestra-mano/,"YZSY Comodus, un ratón ergonómico inalámbrico que cuida ...","Los que pasamos muchas horas con el ordenador, sabemos que tener un buen ratón y teclado es ... ya que previene el síndrome RSI (brazo de ratón o brazo ...",Spanish
22,1,21,https://dezurdos.org/informatica-para-zurdos,"Informática para zurdos - DeZurdos.org","Protéjase de la enfermedad del ratón y del codo de tenista (síndrome RSI) ... Internet y todas aquellas personas que trabajen diariamente con el ordenador durante ...",Spanish
23,1,22,https://www.youtube.com/watch?v=gwjlehFYv1I,"Eliminar Síndrome Túnel Carpiano - raton ergonomico - YouTube","Eliminar Síndrome Túnel Carpiano - raton ergonomico ... Sindrome del tunel carpiano, que es y porque se produce - Duration: ... Beating RSI - Duration: 5:14.",Spanish
24,1,23,https://aulalaboral.wordpress.com/2014/04/10/prevencion-de-lesion-por-uso-de-teclado-y-raton/,"Prevencion de lesión por uso de teclado y ratón. | AulaLaboral","Las molestias ocasionadas por el manejo repetitivo del ratón y del teclado, han terminado por afectar a casi todos los que trabajamos con el ordenador. Para ...",Spanish
25,1,24,https://darkub.wordpress.com/2008/03/03/tips-para-evitar-el-rsi/,"Tips para evitar el RSI… | Noticias Ðå®kÛß","Es decir el causante de la enfermedad de la RSI es lo que conocemos como Mouse o Raton y por que ... Quizás hoy día el más conocido sea el “síndrome del ratón ...",Spanish
26,1,25,https://inalambrico.shop/ratones-inalambricos,"Ratones inalámbricos en nuestra Tienda Online de Artículos ...","... ratón ergonómico para ordenador, 6 teclas, ratón ... elecom japan m dc01mbbk ratón y ... prevención de codo de tenista/enfermedad del ratón síndrome rsi ...",Spanish
27,1,26,http://vidasana.lapipadelindio.com/salud/el-sindrome-del-tunel-carpiano-y-el-raton-del-ordenador,"El síndrome del túnel carpiano - vidasana.lapipadelindio.com","El ratón del ordenador y el síndrome del túnel ... parece que el mayor uso del ratón del ordenador podría estar aumentando la incidencia del síndrome del ...",Spanish
28,1,27,https://chulazodechollazo.wordpress.com/2015/07/06/csl-raton-optico-tm137u-forma-vertical-diseno-ergonomico-prevencion-de-codo-de-tenistaenfermedad-del-raton-sindrome-rsi-protege-especialmente-el-brazo-5-botones/,"CSL – Ratón óptico TM137U / Forma vertical | Diseño ...","Protéjase de la “enfermedad del ratón” y del codo de tenista (síndrome ... trabajen diariamente con el ordenador ... del ratón (síndrome RSI) ...",Spanish
29,1,28,https://articulosgamer.com/comparador-de-ratones-gaming/,"Comparador de Ratones Gaming Elige el que mejor se adapte ...","Visita nuestro Comparador de Ratones Gaming y elige el Mejor Mouse gamer que se adapte a tu manera de jugar para vencer a tus enemigos",Spanish
30,1,29,https://www.frikipandi.com/hardware/20171014/unboxing-del-raton-inalambrico-ergonomico-de-aukey/,"Unboxing del ratón inalámbrico ergonómico de Aukey.","Nos ha dejado un ratón inalámbrico que mejorar el estado de tu mano si tienes el síndrome RSI. ... el Brazo del Ratón (RSI Síndrome) para Ordenador, PC y ...",Spanish
31,2,0,http://remedios.innatia.com/c-remedios-cancer/a-frutas-y-verduras-contra-el-cancer-6730.html,"Frutas y verduras contra el cáncer :: Verduras y frutas ...","Los grandes aliados contra el cáncer son los antioxidantes, estas sustancias se encuentran naturalmente en los alimentos, especialmente en las frutas y verduras. Por ...",Spanish
32,2,1,https://www.lifeder.com/alimentos-contra-el-cancer/,"Los 10 Mejores Alimentos Contra el Cáncer (Alcalinos ...","Por otra parte, hay numerosos estudios que demuestran una asociación positiva entre el consumo de frutas y verduras y menor probabilidad de contraer cáncer.",Spanish
33,2,2,https://www.muyinteresante.es/salud/fotos/10-alimentos-que-combaten-el-cancer/alimentos-contra-cancer-granada,"Alimentos que previenen el cáncer - Granada","Además, los fitoquímicos de este fruto previenen el cáncer ... El ajo es otro de los alimentos que previene y combate el cáncer ... Las verduras de ...",Spanish
34,2,3,https://perasusa.com/la-fruta-y-el-cancer/,"La Fruta y el Cáncer - Peras USA","Cáncer El cáncer es la segunda causa más común de muerte en Estados Unidos, lo que representa aproximadamente 1 de cada 4 muertes de acuerdo a la Asociación ...",Spanish
35,2,4,https://www.salud.mapfre.es/nutricion/enfermedades-nutricion/nutricion-prevencion-cancer-frutas-y-verduras/,"Nutrición en prevención del cáncer – frutas y verduras","Existen diversos estudios que muestran que la ingesta elevada de verduras y frutas disminuye el riesgo de padecer cáncer.",Spanish
36,2,5,https://sedmedicinanatural.blogspot.com/2009/10/alimentos-que-curan-el-cancer-cuarta.html,"sedmedicinanatural: 6.- VERDURAS Y FRUTAS ANTI CÁNCER ...","La siguiente es una lista de verduras y frutas que científicamente han probado tener la mayor acción anti cancerigena. Se recomienda que el paciente se guie lo más ...",Spanish
37,2,6,https://www.cancer.net/es/desplazarse-por-atenci%C3%B3n-del-c%C3%A1ncer/prevenci%C3%B3n-y-vida-saludable/la-alimentaci%C3%B3n-y-el-riesgo-de-c%C3%A1ncer,"La alimentación y el riesgo de cáncer | Cancer.Net","Es difícil encontrar relaciones específicas entre un alimento o un nutriente y el cáncer debido a ... Las frutas y verduras probablemente reducen el ...",Spanish
38,2,7,https://alianzasalud.org.mx/2013/06/la-importancia-del-consumo-de-frutas-y-verduras-para-tu-salud/,"La importancia del consumo de frutas y verduras para tu ...","Las frutas y verduras son importantes componentes de una dieta saludable y su consumo ayuda a prevenir diversas ... el cáncer, la diabetes y la obesidad. ...",Spanish
39,2,8,https://news.umiamihealth.org/es/reduzca-el-riesgo-de-cancer-con-un-arcoiris-de-verduras-y-frutas/,"Reduzca el riesgo de cáncer con un arcoiris de verduras y ...","«Cuando dirigimos nuestras dietas hacia las verduras, las frutas y los granos ... Reduzca el riesgo de cáncer con un arcoiris de verduras y frutas. marzo 15, 2019.",Spanish
40,2,9,https://mejorconsalud.com/consumir-frutas-y-verduras-con-regularidad-previene-el-cancer/,"¿Consumir frutas y verduras con regularidad previene el ...","Una buena alimentación previene el cáncer, pero no nos libra de que aparezca. Algunos conciben la fruta y la verdura como la mejor vía. Pero ¿será así?",Spanish
41,2,10,https://amedweb.com/5-beneficios-comer-frutas-verduras/,"5 beneficios de comer frutas y verduras - AMED","5 beneficios de comer frutas y verduras. Las frutas constituyen un grupo de alimentos indispensable para el equilibrio de la …",Spanish
42,2,11,https://medlineplus.gov/spanish/ency/patientinstructions/000061.htm,"Alimentación segura durante el tratamiento del cáncer ...","Cuando usted tiene cáncer, ... Frutas y verduras crudas; Barras de ensaladas, bufetes, vendedores ambulantes, comidas a la canasta y charcuterías ;",Spanish
43,2,12,https://www.cdc.gov/healthyweight/spanish/healthyeating/fruitsandvegetables.html,"Cómo hacer uso de las frutas y las verduras para ayudar a ...","Las dietas a base de frutas y verduras pueden reducir el riesgo de algunos tipos de cáncer y otras enfermedades crónicas. Las frutas y verduras ...",Spanish
44,2,13,https://www.cancer.org/es/saludable/comer-sanamente-y-ser-activos/guias-sobre-nutricion-y-actividad-fisica-para-la-prevencion-del-cancer/preguntas-comunes.html,"Preguntas comunes sobre la alimentación y el cáncer","Los estudios indican que las personas que comen más frutas y verduras, ... ¿Disminuye el riesgo de cáncer el consumo de frutas y verduras? Sí.",Spanish
45,2,14,https://www.elbotiquin.mx/bienestar/consumir-verduras-reduce-el-riesgo-de-cancer-de-mama,"Consumir verduras reduce el riesgo de cáncer de mama","Consumir 5.5 porciones de frutas o verduras al día reduce hasta en un 11 por ciento el riesgo de padecer cáncer de ... abundantemente frutas y verduras, ...",Spanish
46,2,15,https://mejorconsalud.com/alimentos-adecuados-para-pacientes-con-cancer/,"Alimentos adecuados para pacientes con cáncer","Alimentos beneficiosos para pacientes con cáncer. FRUTAS Y VERDURAS. Las frutas y verduras son fuentes ricas en antioxidantes, minerales y vitaminas, ...",Spanish
47,2,16,https://www.alimentatubienestar.es/setas-y-verduras-anticancerigenas/,"Setas y verduras para combatir el cáncer","Frutas, setas y verduras anticancerígenas; estos alimentos son los grandes aliados contra el cáncer por las propiedades que se describen en el artículo.",Spanish
48,2,17,https://www.who.int/dietphysicalactivity/fruit/es/,"OMS | Fomento del consumo mundial de frutas y verduras","Las frutas y las verduras son componentes esenciales de una dieta saludable, y un consumo diario suficiente podría contribuir a la prevención de ...",Spanish
49,2,18,http://www.alimentacioncanina.com/alimentacion/frutas-y-verduras-para-prevenir-el-cancer-en-los-perros/,"Frutas y verduras para prevenir el cáncer en los perros ...","¿Què frutas y verduras pueden comer los perros? muchas! Entre ellas las que menciono a continuación.",Spanish
50,2,19,https://www.infosalus.com/actualidad/noticia-comer-muchas-frutas-verduras-reducir-riesgo-cancer-mama-20180721082937.html,"Comer muchas frutas y verduras para reducir el riesgo de ...","Las mujeres que comen una gran cantidad de frutas y verduras cada día pueden tener un menor riesgo de cáncer de mama, especialmente de tumores agresivos ...",Spanish
51,2,20,https://es-la.facebook.com/notes/dios-te-habla-hoy/alimentos-utiles-en-la-lucha-contra-el-cancer/298418466918209,"ALIMENTOS UTILES EN LA LUCHA CONTRA EL CANCER | Facebook","Contienen fibra, minerales y vitaminas. Frutas del bosque: Moras ... contra el cáncer siendo la medicina natural para el cáncer más efectiva y ...",Spanish
52,2,21,https://www.milenio.com/ciencia-y-salud/no-comes-frutas-y-verduras-estas-en-riesgo-de-tener-cancer,"Comer frutas y verduras ayuda a prevenir el cáncer","Además de una alimentación sana, cuatro factores son fundamentales para prevenir el cáncer, ¿cuáles son?",Spanish
53,2,22,https://www.lifeder.com/frutas-anticancerigenas/,"15 Frutas anticancerígenas buenas para la salud - Lifeder","Una dieta rica en frutas y verduras se asocia con un riesgo reducido de muchas formas comunes de cáncer. ... cáncer de esófago y cáncer de colon.",Spanish
54,2,23,https://www.casacochecurro.com/fruta-y-verdura-contra-el-cancer-de-colon.html,"Fruta y verdura ante cáncer de colon - casacochecurro.com","Fruta y verdura ante cáncer de colon. La mayoría de los cánceres de colon se atribuyen a factores ambientales, lo que significa que es una enfermedad, en cierto ...",Spanish
55,2,24,https://www.who.int/elena/titles/fruit_vegetables_ncds/es/,"OMS | Aumentar el consumo de frutas y verduras para ...","Las frutas y verduras son componentes importantes de una dieta saludable. Un bajo consumo de frutas y verduras está asociado a una mala salud y a un mayor ...",Spanish
56,2,25,https://www.sanar.org/cancer/cancer-de-colon-brocoli-y-repollo-ayudan,"Verduras ayudan a prevenir cancer de colon - Sanar.org","Según estudios recientes, el consumo de verduras y frutas - ojalá de color amarillo oscuro - permite reducir el riesgo de cáncer de colon.",Spanish
57,2,26,https://www.youtube.com/watch?v=fWBoo5ttImc,"Beneficios de las Frutas y Verduras por sus Colores - YouTube","Descubre los beneficios a la salud que te proporcionan las frutas y verduras por sus colores. Nutrióloga Monica Cabrera.",Spanish
58,2,27,https://www.eluniversal.com.mx/tag/frutas-verduras-cancer,"frutas verduras cancer | El Universal","INICIO // frutas verduras cancer. 4 alimentos que previenen el cáncer. Men ... retransmisión, edición y cualquier otro uso de los contenidos. X ...",Spanish
59,2,28,https://elbinocular.com/alimentos-y-frutas-prohibidos-para-cancer/,"Alimentos Y Frutas Prohibidos Para Cáncer 2019","Veremos cuatro grupos de alimentos que combaten el cáncer y que te ayudarán a reducir el riesgo de desarrollar cáncer: Verduras Y Frutas Crudas.",Spanish
60,2,29,https://www.fuentesaludable.com/3-verduras-contra-el-cancer-calabaza-zanahorias-y-brocoli/,"3 verduras contra el cáncer: calabaza, zanahorias y ...","La ingesta regular de frutas y verduras ayuda a la prevención del cáncer. Comer verduras para la prevención del cáncer. Estas tres verduras fortalecen las ...",Spanish
61,3,0,https://es.wikipedia.org/wiki/Virus_inform%C3%A1tico,"Virus informático - Wikipedia, la enciclopedia libre","Virus informáticos y sistemas operativos. Los virus informáticos afectan en mayor o menor medida a casi todos los sistemas más conocidos y usados en la actualidad.",Spanish
62,3,1,https://www.tiposde.org/informatica/19-tipos-de-virus-informaticos/,"Tipos de virus informáticos","Clasificación y Tipos de virus informáticos. Existen distintas clases de virus: 1) Worm o gusano informático: es un malware que reside en la memoria de la PC...",Spanish
63,3,2,https://desarrolloweb.com/articulos/2176.php,"¿Qué son los virus informáticos? - desarrolloweb.com","¿Qué son los virus informáticos? Un virus informático es un programa que puede infectar a otros programas, modificándolos de tal manera que causen daño en el ...",Spanish
64,3,3,https://www.infospyware.com/articulos/%C2%BFque-son-los-virus-informaticos/,"¿Qué son los virus informáticos? | InfoSpyware","Los Virus Informáticos son sencillamente programas maliciosos que “infectan” a otros archivos del sistema con la intención de modificarlo o dañarlo.",Spanish
65,3,4,https://smarterworkspaces.kyocera.es/blog/8-tipos-virus-informaticos-debes-conocer/,"8 tipos de virus informáticos que debes conocer","Existen diferentes tipos de virus informáticos que pueden clasificarse según su origen, técnicas, archivos que infectan, dónde se esconden, daños, etc.",Spanish
66,3,5,https://comofuncionaque.com/tipos-de-virus-informaticos/,"15 Tipos de virus informáticos - Como Funciona Que","Contenido1 1. Macro Virus2 2. Virus Residentes en la Memoria3 3. Virus de Sobreescritura4 4. Virus de Acción Directa5 5. Virus de",Spanish
67,3,6,https://concepto.de/antivirus-informatico/,"Antivirus Informático: Concepto, Tipos y Usos","Antivirus informático Te explicamos qué son los antivirus informáticos y para qué sirven estos programas. Además, qué tipos de antivirus existen...",Spanish
68,3,7,https://www.clasificacionde.org/clasificacion-de-virus-informatico/,"Clasificación de virus informático - ¿Cómo se clasifican?","Los virus informáticos se clasifican en caballo de Troya, gusanos, virus de macro o código fuente, virus de programa, virus de boot, virus mutante, hoax, bombas de ...",Spanish
69,3,8,https://www.tiposde.org/informatica/418-tipos-de-antivirus-informaticos/,"Tipos de antivirus informáticos","Clasificación y Tipos de antivirus informáticos. Existen distintas clases de antivirus: 1) ANTIVIRUS PREVENTORES: como su nombre lo indica, se caracteriza por...",Spanish
70,3,9,https://mx.norton.com/internetsecurity-malware-what-is-a-computer-virus.html,"¿Qué es un virus informático? - mx.norton.com","Un virus informático, como un virus de gripe, está diseñado para propagarse de un host a otro y tiene la habilidad de replicarse. De forma similar, al igual que ...",Spanish
71,3,10,https://definicion.de/virus-informatico/,"Definición de virus informático - Qué es, Significado y ...","Además de todo lo expuesto no podemos pasar por alto que es importante establecer que los virus informáticos llegan a través de distintas vías.",Spanish
72,3,11,https://www.monografias.com/trabajos15/virus-informatico/virus-informatico.shtml,"Virus informáticos - Monografias.com","¿Qué son?. Virus. Tipos de virus. Bug-Ware. Macro. MailBomb. Mirc. Multi-Partes. Sector de Arranque. VBS. Web. Síntomas. Técnicas.",Spanish
73,3,12,https://listas.20minutos.es/lista/los-virus-informaticos-actuales-mas-peligrosos-421228/,"Lista: Los virus informáticos actuales más peligrosos","Miles de ordenadores de grandes compañías están teniendo graves problemas estos días por la acción de un virus informático ransomware, que encripta ...",Spanish
74,3,13,https://www.significados.com/virus-informatico/,"Significado de Virus informático (Qué es, Concepto y ...","Qué es Virus informático. Concepto y Significado de Virus informático: Un virus informático es un programa malicioso o malware que contamina el sistema...",Spanish
75,3,14,https://www.tipos.co/tipos-de-virus-informaticos/,"Tipos de virus informáticos","¿Qué son los virus informáticos? Clasificación y Tipos de virus informáticos. Los virus son “malwares”, es decir, pequeños programas informáticos que son",Spanish
76,3,15,https://www.burrosabio.com/como-funcionan-los-virus-informaticos/,"Cómo funcionan los virus informáticos - Actualizado 2019","Los virus nos muestran cuán vulnerables somos: un virus diseñado adecuadamente puede tener un efecto devastador, interrumpiendo la productividad.",Spanish
77,3,16,https://es.wikipedia.org/wiki/Antivirus,"Antivirus - Wikipedia, la enciclopedia libre","Los antivirus son programas cuyo objetivo es detectar y eliminar virus informáticos. Con el transcurso del tiempo, la aparición de sistemas operativos más ...",Spanish
78,3,17,https://www.ecured.cu/Antivirus_inform%C3%A1tico,"Antivirus informático - EcuRed","Surgimiento. Surge en la misma época en que comenzaron a detectarse y difundirse los primeros virus informáticos, también llamados ""Virus de PC"".",Spanish
79,3,18,https://sites.google.com/site/virusinformaticos1899/tipos-de-virus,"3.Tipos de Virus - Virus Informáticos - Google Sites","Diferentes tipos de virus. Basados en el daño que causan y los efectos que provocan, podemos clasificarlos en: Caballo de Troya:Es un programa dañino que se oculta ...",Spanish
80,3,19,https://tecnologia-informatica.com/historia-virus-informaticos/,"Historia de los virus informáticos - Tecnología + Informática","En este post conoceremos la historia de los virus y cuáles son los virus más importantes de la actualidad y el pasado.",Spanish
81,3,20,https://www.bbvaopenmind.com/tecnologia/mundo-digital/la-historia-de-los-virus-informaticos/,"La historia de los virus informáticos - bbvaopenmind.com","La historia de los virus informáticos en este artículo revisando el nacimiento del primer malware, hasta las amenazas actuales.",Spanish
82,3,21,https://www.elnuevodiario.com.ni/suplementos/tecnologia/427037-virus-informaticos-mas-comunes/,"Los virus informáticos más comunes • El Nuevo Diario","Segun explica Luis Prado Reyes, gerente general de Innovatech y experto en manejo de redes y sistemas, los ataques de virus estan catalogados...",Spanish
83,3,22,https://pijamasurf.com/2013/03/top-10-virus-informaticos-mas-destructivos-de-los-ultimos-anos/,"Top 10: Virus informáticos más destructivos de los últimos ...","Los virus han evolucionado desde la época en que hackers adolescentes los creaban para competir entre ellos y causar un poco de desorden. Ahora, los ...",Spanish
84,3,23,https://www.avg.com/es/signal/what-is-a-computer-virus,"¿Qué es un virus informático? | La guía definitiva sobre ...","Descubre qué es un virus informático, lo que hace, cómo se propaga y cómo te puedes proteger. Incluimos ejemplos de los tipos más comunes de virus.",Spanish
85,3,24,http://techpepper.org/tipos-de-virus-informaticos-mas-comunes-y-sus-caracteristicas/,"Tipos de Virus Informáticos más Comunes y sus Características","Descubre los tipos de virus informáticos que podemos encontrar en nuestros ordenadores, móviles o tablet y que suelen ser más comunes y habituales, así como las ...",Spanish
86,3,25,https://www.caracteristicas.co/virus-informaticos/,"10 Características de los Virus Informáticos","Virus Informáticos Te explicamos qué son los virus informáticos y cuáles son sus características principales. Además, cómo combatir estos programas...",Spanish
87,3,26,https://www.lavanguardia.com/tecnologia/20170521/422734535859/virus-informaticos-mas-daninos-historia.html,"Los siete virus informáticos más dañinos de la historia","La irrupción de WannaCry nos ha dejado en jaque a todos: no solo los usuarios estamos en peligro, también –y sobre todo– las grandes empresas e ...",Spanish
88,3,27,https://www.avast.com/es-es/c-computer-virus,"Virus informático - avast.com","Los virus tratan de infectar y tomar el control de su PC. Mediante este artículo aprenderá a defenderse contra los virus.",Spanish
89,3,28,https://www.enter.co/chips-bits/seguridad/los-10-virus-mas-famosos-de-la-historia-disi-2010/,"Los 10 virus informáticos más famosos de la historia (DISI ...","Entérese de la evolución de los 10 virus informáticos más peligrosos en la historia del internet. ¿Conoce usted alguno?",Spanish
90,3,29,https://israel-ord.blogspot.com/2012/10/los-virus-y-antivirus-informaticos.html,"Los Virus y Antivirus Informaticos - israel-ord.blogspot.com","Los virus informáticos tienen, básicamente, la función de propagarse a través de un software, no se replican a sí mismos porque no tienen esa facultad como el ...",Spanish
91,4,0,https://sobrehistoria.com/siete-maravillas-del-mundo-antiguo/,"7 Maravillas del Mundo Antiguo - SobreHistoria.com","Os mostramos las Siete Maravillas del Mundo Antiguo: la Gran Pirámide de Guiza o Gizeh en Egipto, los Jardines colgantes de Babilonia, el Templo de",Spanish
92,4,1,http://www.las7maravillasdelmundo.net/7-maravillas-del-mundo-antiguo/,"Las 7 maravillas del mundo antiguo","Las 7 maravillas del mundo antiguo, las siete maravillas del mundo antiguo",Spanish
93,4,2,https://es.wikipedia.org/wiki/Siete_maravillas_del_Mundo_Antiguo,"Siete maravillas del mundo antiguo - Wikipedia, la ...","Las siete maravillas del Mundo Antiguo fueron un conjunto de obras arquitectónicas y escultóricas que los helenos, especialmente los del período helenístico ...",Spanish
94,4,3,https://quecuriosidades.com/maravillas-mundo-antiguo-moderno/,"Cuáles son las 7 maravillas del mundo antiguo y moderno","¿Conoces las 7 maravillas del mundo antiguo y moderno? Seguramente habrás oído hablar de algunas, pero aquí te presentamos estas hermosas estructuras.",Spanish
95,4,4,https://okdiario.com/curiosidades/7-maravillas-mundo-1022401,"Cuáles son las 7 maravillas del mundo antiguo y moderno","Te desvelamos cuáles son las 7 Maravillas del Mundo Antiguo y Moderno. Descubre las 14 obras de arquitectura y escultura más icónicas de la historia.",Spanish
96,4,5,https://educacion.uncomo.com/articulo/cuales-son-las-7-maravillas-del-mundo-antiguo-6290.html,"Cuáles son las 7 maravillas del mundo antiguo - 8 pasos","Cuáles son las 7 maravillas del mundo antiguo. Todos hemos oído hablar alguna vez de las 7 maravillas del mundo antiguo, de aquellas construcciones arquitectónicas ...",Spanish
97,4,6,https://mapamundi.online/las-7-maravillas-del-mundo/,"Las 7 Maravillas del Mundo ? Antiguo y Moderno【 2019","¿Sabias que en realidad son 14 las maravillas del mundo? Las 7 maravillas del mundo antiguo y las 7 del mundo moderno ⭐ ¡Mira y alucina con el ser humano!",Spanish
98,4,7,https://www.curiosfera.com/las-7-maravillas-del-mundo-antiguo/,"Las 7 maravillas del mundo antiguo 【 Explicadas una a una","Descubre con detalle y una a una las SIETE MARAVILLA DEL MUNDO antiguo ️ ️ ️ Todos los datos e información que debes conocer.",Spanish
99,4,8,https://es.wikipedia.org/wiki/Nuevas_siete_maravillas_del_mundo_moderno,"Nuevas siete maravillas del mundo moderno - Wikipedia, la ...","Se denominan las nuevas siete maravillas del mundo moderno a los monumentos que resultaron los ganadores en un concurso público e internacional celebrado en 2007 ...",Spanish
100,4,9,https://losviajesdedomi.com/las-15-maravillas-del-mundo/,"Las 15 Maravillas del Mundo - Los Viajes de Domi","El planeta está salpicado de auténticas genialidades arquitectónicas pero solo 15 forman parte del ranking de las maravillas del mundo.",Spanish
